ticker,date,setup_type,score,sm_score,flow_score,status,entry_date,exit_date,days_in_trade,result_r,result_pct,rr_zone,distance_ema20_pct,distance_ema50_pct,trend_strength_pct,volatility_20d_pct,atr14,atr14_pct,is_executed,is_win,is_loss,event_date
NVDA,2023-08-22,EMA Pullback,70,5,0.0,LOSS,2023-09-15,2023-09-21,6,-1.0,-6.960185667457814,2.0,3.0800083338575313,7.51691607928664,39.53240672619067,3.248879254513415,1.913273677287424,4.1976899241343615,True,False,True,2023-09-21
NVDA,2023-10-05,EMA Pullback,70,5,0.0,LOSS,2023-10-17,2023-10-20,3,-1.0,-5.030757463733957,2.0,1.6880090070698683,1.7538972555883658,24.61791179049002,1.8684907951931315,1.3417121524744555,3.0080004305036625,True,False,True,2023-10-20
AAPL,2023-11-30,EMA Pullback,70,5,0.0,LOSS,2024-01-02,2024-03-04,62,-1.0,-6.072989470934727,2.0,1.9264784933000323,4.282133897050389,7.038724420266584,0.927672091064218,2.385156167224738,1.2698892991295183,True,False,True,2024-03-04
NFLX,2024-03-20,EMA Pullback,70,5,0.0,LOSS,2024-03-28,2024-04-19,22,-1.0,-7.648179495029778,2.0,4.038887635165089,10.1816405004723,27.101497039323984,1.4770002692260282,1.5287859780447823,2.435574811637263,True,False,True,2024-04-19
MSFT,2024-03-21,EMA Pullback,70,5,0.0,LOSS,2024-04-15,2024-04-25,10,-1.0,-6.187677032422522,2.0,3.4684710372330896,6.121914413779517,14.776597311254449,1.3482839027957534,7.8416667191333875,1.8583671269863296,True,False,True,2024-04-25
AMD,2024-07-08,EMA Pullback,70,5,0.0,LOSS,2024-07-17,2024-07-18,1,-1.0,-5.19087607807594,2.0,9.165313027335564,9.605757598809328,8.589812143619913,2.5079992142129193,6.412858145577567,3.5888175376125977,True,False,True,2024-07-18
AMZN,2024-07-08,EMA Pullback,70,5,0.0,LOSS,2024-07-15,2024-07-25,10,-1.0,-6.283481558874186,2.0,3.8940754294200186,6.779323699685369,15.08389503595835,1.5690197911953183,4.53642817905971,2.276295013240571,True,False,True,2024-07-25
META,2024-06-13,EMA Pullback,70,5,0.0,LOSS,2024-07-16,2024-07-25,9,-1.0,-5.735916307994308,2.0,3.5032014874101014,5.1320090655905926,18.20029638048155,1.4534669945099423,10.354811189489036,2.068044079263256,True,False,True,2024-07-25
NVDA,2024-07-09,EMA Pullback,70,5,0.0,LOSS,2024-07-17,2024-07-25,8,-1.0,-9.17858072798877,2.0,5.858186409629873,16.068770113126018,52.62153443964623,3.170702504885127,6.0029644446778265,4.576691820516073,True,False,True,2024-07-25
AMZN,2024-07-31,EMA Pullback,70,5,0.0,LOSS,2024-08-02,2024-08-02,0,-2.1405349227084,-10.705475245847174,2.0,0.1276753044925138,0.130433380704753,9.882928030871764,1.5355881353577587,5.242853437151227,2.8039648930096974,True,False,True,2024-08-02
TSLA,2024-07-15,EMA Pullback,70,5,0.0,LOSS,2024-07-24,2024-08-05,12,-1.8068754988001383,-17.603683929140296,2.0,12.388538519912728,24.854571874867283,11.599066115982184,3.952131624622842,14.367142813546318,5.686804483951796,True,False,True,2024-08-05
NVDA,2024-08-16,EMA Pullback,70,5,0.0,LOSS,2024-09-03,2024-09-03,0,-1.0,-5.104158031220162,2.0,9.052819006718815,9.292475619090656,27.44965472667551,5.290383120389441,8.414701888296689,6.765589042913132,True,False,True,2024-09-03
TSLA,2024-09-24,EMA Pullback,70,5,0.0,LOSS,2024-10-11,2024-10-14,3,-1.0,-6.830486172776183,2.0,10.578630247576816,15.010747796243606,9.702690456242324,3.5327031161415547,10.869284493582589,4.274701817338901,True,False,True,2024-10-14
AAPL,2024-12-09,EMA Pullback,70,5,0.0,LOSS,2025-01-10,2025-01-21,11,-1.0,-5.996644763545771,2.0,4.53805429102776,6.778479823135242,10.67243432387055,0.8280638443113689,3.3628011313666315,1.3715445337671857,True,False,True,2025-01-21
MSFT,2024-09-19,EMA Pullback,70,5,0.0,LOSS,2024-10-01,2025-02-24,146,-1.0,-5.011376804192669,2.0,3.855739016862425,3.880619637262961,4.083909399175845,1.2338355355645256,8.453311038628518,1.953706267016347,True,False,True,2025-02-24
NFLX,2025-02-04,EMA Pullback,70,5,0.0,LOSS,2025-03-06,2025-03-07,1,-1.0,-7.0881628101114895,2.0,5.995438733302594,10.869404353297728,24.14240266571097,2.6432887249395467,3.351285661969866,3.3685664241739564,True,False,True,2025-03-07
AAPL,2025-02-19,EMA Pullback,70,5,0.0,LOSS,2025-02-28,2025-03-10,10,-1.0,-5.0514043096110095,2.0,3.425882869065089,3.5379312032135735,6.2181457081812,1.7100256248313397,5.930556368081944,2.4347172390498364,True,False,True,2025-03-10
META,2025-01-31,EMA Pullback,70,5,0.0,LOSS,2025-03-04,2025-03-10,6,-1.0,-6.847938221683819,2.0,7.617206165295598,11.97341573912334,17.81073557205477,1.7600584060487665,20.54328308780227,2.9927898721604573,True,False,True,2025-03-10
